"observation.id","survey.id","date.ymd","doy","species","spec.code","guild","total","time","sampling.time","num.observers","sampling.effort","effort.multiplier","breed","behaviour","notes","observers","guild2","date","period","year","month","day","survey.num","transect","start.time","end.time","rec.num","end.time.filled","transect.id"
1652,"9-Jun-12_EARLY_1",2012-06-09,161,"Semipalmated Sandpiper","SESA","shorebird",1,12:34:00,77,3,231,18.2,"","displaying","","Edward McLeod, Samuel McLeod, Cameron Eckert","shorebird","9-Jun-12","EARLY",2012,6,9,1,2,12:16:00,13:33:00,13,TRUE,"9-Jun-12_EARLY_1_2"
1653,"9-Jun-12_EARLY_1",2012-06-09,161,"Greater White-fronted Goose","GWFG","waterbird",1,12:35:00,77,3,231,18.2,"","flying","","Edward McLeod, Samuel McLeod, Cameron Eckert","duck","9-Jun-12","EARLY",2012,6,9,1,2,12:16:00,13:33:00,14,TRUE,"9-Jun-12_EARLY_1_2"
1654,"9-Jun-12_EARLY_1",2012-06-09,161,"Lapland Longspur","LALO","passerine",1,12:36:00,77,3,231,18.2,"","singing","","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,2,12:16:00,13:33:00,15,TRUE,"9-Jun-12_EARLY_1_2"
1655,"9-Jun-12_EARLY_1",2012-06-09,161,"Lapland Longspur","LALO","passerine",1,12:37:00,77,3,231,18.2,"","flying","","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,2,12:16:00,13:33:00,16,TRUE,"9-Jun-12_EARLY_1_2"
1656,"9-Jun-12_EARLY_1",2012-06-09,161,"Savannah Sparrow","SAVS","passerine",2,12:39:00,77,3,231,18.2,"","singing","siningy","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,2,12:16:00,13:33:00,17,TRUE,"9-Jun-12_EARLY_1_2"
1657,"9-Jun-12_EARLY_1",2012-06-09,161,"Savannah Sparrow","SAVS","passerine",1,12:41:00,77,3,231,18.2,"","flying","","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,2,12:16:00,13:33:00,18,TRUE,"9-Jun-12_EARLY_1_2"
1658,"9-Jun-12_EARLY_1",2012-06-09,161,"Lapland Longspur","LALO","passerine",2,12:42:00,77,3,231,18.2,"","singing, displaying","","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,2,12:16:00,13:33:00,19,TRUE,"9-Jun-12_EARLY_1_2"
1659,"9-Jun-12_EARLY_1",2012-06-09,161,"Lapland Longspur","LALO","passerine",1,12:42:00,77,3,231,18.2,"","singing","","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,2,12:16:00,13:33:00,20,TRUE,"9-Jun-12_EARLY_1_2"
1660,"9-Jun-12_EARLY_1",2012-06-09,161,"Greater White-fronted Goose","GWFG","waterbird",1,12:43:00,77,3,231,18.2,"","flying","","Edward McLeod, Samuel McLeod, Cameron Eckert","duck","9-Jun-12","EARLY",2012,6,9,1,2,12:16:00,13:33:00,21,TRUE,"9-Jun-12_EARLY_1_2"
1661,"9-Jun-12_EARLY_1",2012-06-09,161,"Savannah Sparrow","SAVS","passerine",1,12:44:00,77,3,231,18.2,"","singing","singing, flying","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,2,12:16:00,13:33:00,22,TRUE,"9-Jun-12_EARLY_1_2"
1662,"9-Jun-12_EARLY_1",2012-06-09,161,"Common Eider","COEI","waterbird",2,12:45:00,77,3,231,18.2,"","flying","","Edward McLeod, Samuel McLeod, Cameron Eckert","duck","9-Jun-12","EARLY",2012,6,9,1,2,12:16:00,13:33:00,23,TRUE,"9-Jun-12_EARLY_1_2"
1663,"9-Jun-12_EARLY_1",2012-06-09,161,"Savannah Sparrow","SAVS","passerine",1,12:45:00,77,3,231,18.2,"","flying","","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,2,12:16:00,13:33:00,24,TRUE,"9-Jun-12_EARLY_1_2"
1664,"9-Jun-12_EARLY_1",2012-06-09,161,"Savannah Sparrow","SAVS","passerine",1,12:47:00,77,3,231,18.2,"","flying","","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,2,12:16:00,13:33:00,25,TRUE,"9-Jun-12_EARLY_1_2"
1665,"9-Jun-12_EARLY_1",2012-06-09,161,"Lapland Longspur","LALO","passerine",1,12:48:00,77,3,231,18.2,"","singing","","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,2,12:16:00,13:33:00,26,TRUE,"9-Jun-12_EARLY_1_2"
1666,"9-Jun-12_EARLY_1",2012-06-09,161,"Savannah Sparrow","SAVS","passerine",2,12:51:00,77,3,231,18.2,"","singing","singing, flying","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,27,TRUE,"9-Jun-12_EARLY_1_3"
1667,"9-Jun-12_EARLY_1",2012-06-09,161,"White-crowned Sparrow","WCSP","passerine",3,12:51:00,77,3,231,18.2,"","singing","","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,28,TRUE,"9-Jun-12_EARLY_1_3"
1668,"9-Jun-12_EARLY_1",2012-06-09,161,"Lapland Longspur","LALO","passerine",1,12:55:00,77,3,231,18.2,"","singing","","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,29,TRUE,"9-Jun-12_EARLY_1_3"
1669,"9-Jun-12_EARLY_1",2012-06-09,161,"Savannah Sparrow","SAVS","passerine",2,12:56:00,77,3,231,18.2,"","flying","","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,30,TRUE,"9-Jun-12_EARLY_1_3"
1670,"9-Jun-12_EARLY_1",2012-06-09,161,"Lapland Longspur","LALO","passerine",1,12:57:00,77,3,231,18.2,"","singing, displaying","","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,31,TRUE,"9-Jun-12_EARLY_1_3"
1671,"9-Jun-12_EARLY_1",2012-06-09,161,"Lapland Longspur","LALO","passerine",1,12:58:00,77,3,231,18.2,"","singing, displaying","","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,32,TRUE,"9-Jun-12_EARLY_1_3"
1672,"9-Jun-12_EARLY_1",2012-06-09,161,"Savannah Sparrow","SAVS","passerine",2,12:59:00,77,3,231,18.2,"","flying","","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,33,TRUE,"9-Jun-12_EARLY_1_3"
1673,"9-Jun-12_EARLY_1",2012-06-09,161,"Common Eider","COEI","waterbird",12,13:00:00,77,3,231,18.2,"","singing","singing, flying","Edward McLeod, Samuel McLeod, Cameron Eckert","duck","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,34,TRUE,"9-Jun-12_EARLY_1_3"
1674,"9-Jun-12_EARLY_1",2012-06-09,161,"Greater White-fronted Goose","GWFG","waterbird",2,13:02:00,77,3,231,18.2,"","singing","singing, flying","Edward McLeod, Samuel McLeod, Cameron Eckert","duck","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,35,TRUE,"9-Jun-12_EARLY_1_3"
1675,"9-Jun-12_EARLY_1",2012-06-09,161,"Lapland Longspur","LALO","passerine",1,13:03:00,77,3,231,18.2,"","singing","singing, flying","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,36,TRUE,"9-Jun-12_EARLY_1_3"
1676,"9-Jun-12_EARLY_1",2012-06-09,161,"Snow Bunting","SNBU","passerine",1,13:04:00,77,3,231,18.2,"","displaying","siniging, displaying","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,37,TRUE,"9-Jun-12_EARLY_1_3"
1677,"9-Jun-12_EARLY_1",2012-06-09,161,"Semipalmated Plover","SEPL","shorebird",1,13:09:00,77,3,231,18.2,"","perched","","Edward McLeod, Samuel McLeod, Cameron Eckert","shorebird","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,38,TRUE,"9-Jun-12_EARLY_1_3"
1678,"9-Jun-12_EARLY_1",2012-06-09,161,"Snow Bunting","SNBU","passerine",1,13:19:00,77,3,231,18.2,"","singing","","Edward McLeod, Samuel McLeod, Cameron Eckert","passerine","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,39,TRUE,"9-Jun-12_EARLY_1_3"
1679,"9-Jun-12_EARLY_1",2012-06-09,161,"Common Eider","COEI","waterbird",21,13:20:00,77,3,231,18.2,"","displaying","","Edward McLeod, Samuel McLeod, Cameron Eckert","duck","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,40,TRUE,"9-Jun-12_EARLY_1_3"
1680,"9-Jun-12_EARLY_1",2012-06-09,161,"Semipalmated Sandpiper","SESA","shorebird",1,13:21:00,77,3,231,18.2,"","feeding","","Edward McLeod, Samuel McLeod, Cameron Eckert","shorebird","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,41,TRUE,"9-Jun-12_EARLY_1_3"
1681,"9-Jun-12_EARLY_1",2012-06-09,161,"Northern Pintail","NOPI","waterbird",2,13:22:00,77,3,231,18.2,"","feeding","","Edward McLeod, Samuel McLeod, Cameron Eckert","duck","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,42,TRUE,"9-Jun-12_EARLY_1_3"
1682,"9-Jun-12_EARLY_1",2012-06-09,161,"Semipalmated Plover","SEPL","shorebird",1,13:22:00,77,3,231,18.2,"","flying","","Edward McLeod, Samuel McLeod, Cameron Eckert","shorebird","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,43,TRUE,"9-Jun-12_EARLY_1_3"
1683,"9-Jun-12_EARLY_1",2012-06-09,161,"Northern Pintail","NOPI","waterbird",2,13:23:00,77,3,231,18.2,"","feeding","","Edward McLeod, Samuel McLeod, Cameron Eckert","duck","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,44,TRUE,"9-Jun-12_EARLY_1_3"
1684,"9-Jun-12_EARLY_1",2012-06-09,161,"Semipalmated Plover","SEPL","shorebird",1,13:25:00,77,3,231,18.2,"","feeding","","Edward McLeod, Samuel McLeod, Cameron Eckert","shorebird","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,45,TRUE,"9-Jun-12_EARLY_1_3"
1685,"9-Jun-12_EARLY_1",2012-06-09,161,"Glaucous Gull","GLGU","waterbird",4,13:30:00,77,3,231,18.2,"","flying","","Edward McLeod, Samuel McLeod, Cameron Eckert","gull","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,46,TRUE,"9-Jun-12_EARLY_1_3"
1686,"9-Jun-12_EARLY_1",2012-06-09,161,"White-winged Scoter","WWSC","waterbird",3,13:33:00,77,3,231,18.2,"","flying","","Edward McLeod, Samuel McLeod, Cameron Eckert","duck","9-Jun-12","EARLY",2012,6,9,1,3,12:16:00,13:33:00,47,TRUE,"9-Jun-12_EARLY_1_3"
1687,"29-Jun-12_LATE_2",2012-06-29,181,"redpoll sp.","REDP","passerine",1,15:31:00,78,2,156,21.95,"","singing","singing, flying","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,1,TRUE,"29-Jun-12_LATE_2_1"
1688,"29-Jun-12_LATE_2",2012-06-29,181,"Savannah Sparrow","SAVS","passerine",2,15:31:00,78,2,156,21.95,"","singing","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,2,TRUE,"29-Jun-12_LATE_2_1"
1689,"29-Jun-12_LATE_2",2012-06-29,181,"Semipalmated Sandpiper","SESA","shorebird",2,15:33:00,78,2,156,21.95,"","singing","singing, flying","Edward McLeod, Samuel McLeod","shorebird","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,3,TRUE,"29-Jun-12_LATE_2_1"
1690,"29-Jun-12_LATE_2",2012-06-29,181,"Semipalmated Sandpiper","SESA","shorebird",1,15:34:00,78,2,156,21.95,"","singing","singing, flying","Edward McLeod, Samuel McLeod","shorebird","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,4,TRUE,"29-Jun-12_LATE_2_1"
1691,"29-Jun-12_LATE_2",2012-06-29,181,"Lapland Longspur","LALO","passerine",1,15:35:00,78,2,156,21.95,"","singing","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,5,TRUE,"29-Jun-12_LATE_2_1"
1692,"29-Jun-12_LATE_2",2012-06-29,181,"Snow Bunting","SNBU","passerine",1,15:35:00,78,2,156,21.95,"","singing","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,6,TRUE,"29-Jun-12_LATE_2_1"
1693,"29-Jun-12_LATE_2",2012-06-29,181,"Lapland Longspur","LALO","passerine",3,15:36:00,78,2,156,21.95,"","displaying","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,7,TRUE,"29-Jun-12_LATE_2_1"
1694,"29-Jun-12_LATE_2",2012-06-29,181,"Northern Pintail","NOPI","waterbird",2,15:36:00,78,2,156,21.95,"","displaying","","Edward McLeod, Samuel McLeod","duck","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,9,TRUE,"29-Jun-12_LATE_2_1"
1695,"29-Jun-12_LATE_2",2012-06-29,181,"Tundra Swan","TUSW","waterbird",1,15:36:00,78,2,156,21.95,"","displaying","","Edward McLeod, Samuel McLeod","duck","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,8,TRUE,"29-Jun-12_LATE_2_1"
1696,"29-Jun-12_LATE_2",2012-06-29,181,"Black Guillemot","BLGU","waterbird",5,15:37:00,78,2,156,21.95,"","flying","","Edward McLeod, Samuel McLeod","other","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,12,TRUE,"29-Jun-12_LATE_2_1"
1697,"29-Jun-12_LATE_2",2012-06-29,181,"Lapland Longspur","LALO","passerine",2,15:37:00,78,2,156,21.95,"","displaying","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,10,TRUE,"29-Jun-12_LATE_2_1"
1698,"29-Jun-12_LATE_2",2012-06-29,181,"redpoll sp.","REDP","passerine",1,15:37:00,78,2,156,21.95,"","flying","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,11,TRUE,"29-Jun-12_LATE_2_1"
1699,"29-Jun-12_LATE_2",2012-06-29,181,"Lapland Longspur","LALO","passerine",1,15:38:00,78,2,156,21.95,"","flying","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,14,TRUE,"29-Jun-12_LATE_2_1"
1700,"29-Jun-12_LATE_2",2012-06-29,181,"Snow Bunting","SNBU","passerine",1,15:38:00,78,2,156,21.95,"","singing","singing, flying","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,13,TRUE,"29-Jun-12_LATE_2_1"
1701,"29-Jun-12_LATE_2",2012-06-29,181,"American Wigeon","AMWI","waterbird",2,15:40:00,78,2,156,21.95,"","flying","","Edward McLeod, Samuel McLeod","duck","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,15,TRUE,"29-Jun-12_LATE_2_1"
1702,"29-Jun-12_LATE_2",2012-06-29,181,"redpoll sp.","REDP","passerine",2,15:40:00,78,2,156,21.95,"","singing","singing, flying","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,16,TRUE,"29-Jun-12_LATE_2_1"
1703,"29-Jun-12_LATE_2",2012-06-29,181,"Baird's Sandpiper","BASA","shorebird",1,15:41:00,78,2,156,21.95,"","singing","","Edward McLeod, Samuel McLeod","shorebird","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,18,TRUE,"29-Jun-12_LATE_2_1"
1704,"29-Jun-12_LATE_2",2012-06-29,181,"Lapland Longspur","LALO","passerine",1,15:41:00,78,2,156,21.95,"","singing","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,17,TRUE,"29-Jun-12_LATE_2_1"
1705,"29-Jun-12_LATE_2",2012-06-29,181,"redpoll sp.","REDP","passerine",3,15:43:00,78,2,156,21.95,"","singing","singing, flying","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,19,TRUE,"29-Jun-12_LATE_2_1"
1706,"29-Jun-12_LATE_2",2012-06-29,181,"redpoll sp.","REDP","passerine",1,15:44:00,78,2,156,21.95,"","flying","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,20,TRUE,"29-Jun-12_LATE_2_1"
1707,"29-Jun-12_LATE_2",2012-06-29,181,"Lapland Longspur","LALO","passerine",2,15:45:00,78,2,156,21.95,"","feeding","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,21,TRUE,"29-Jun-12_LATE_2_1"
1708,"29-Jun-12_LATE_2",2012-06-29,181,"Baird's Sandpiper","BASA","shorebird",2,15:46:00,78,2,156,21.95,"","singing","singing, flying","Edward McLeod, Samuel McLeod","shorebird","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,23,TRUE,"29-Jun-12_LATE_2_1"
1709,"29-Jun-12_LATE_2",2012-06-29,181,"Lapland Longspur","LALO","passerine",3,15:46:00,78,2,156,21.95,"","singing","singing, flying","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,22,TRUE,"29-Jun-12_LATE_2_1"
1710,"29-Jun-12_LATE_2",2012-06-29,181,"Savannah Sparrow","SAVS","passerine",1,15:46:00,78,2,156,21.95,"","singing","singing, flying","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,25,TRUE,"29-Jun-12_LATE_2_1"
1711,"29-Jun-12_LATE_2",2012-06-29,181,"Semipalmated Plover","SEPL","shorebird",1,15:46:00,78,2,156,21.95,"","singing","","Edward McLeod, Samuel McLeod","shorebird","29-Jun-12","LATE",2012,6,29,2,1,15:31:00,16:49:00,24,TRUE,"29-Jun-12_LATE_2_1"
1712,"29-Jun-12_LATE_2",2012-06-29,181,"Lapland Longspur","LALO","passerine",1,15:52:00,78,2,156,21.95,"","flying","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,2,15:31:00,16:49:00,26,TRUE,"29-Jun-12_LATE_2_2"
1713,"29-Jun-12_LATE_2",2012-06-29,181,"Baird's Sandpiper","BASA","shorebird",4,15:53:00,78,2,156,21.95,"","singing, displaying","","Edward McLeod, Samuel McLeod","shorebird","29-Jun-12","LATE",2012,6,29,2,2,15:31:00,16:49:00,27,TRUE,"29-Jun-12_LATE_2_2"
1714,"29-Jun-12_LATE_2",2012-06-29,181,"Lapland Longspur","LALO","passerine",1,15:54:00,78,2,156,21.95,"","singing","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,2,15:31:00,16:49:00,28,TRUE,"29-Jun-12_LATE_2_2"
1715,"29-Jun-12_LATE_2",2012-06-29,181,"Savannah Sparrow","SAVS","passerine",2,15:55:00,78,2,156,21.95,"","singing","singing, flying","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,2,15:31:00,16:49:00,29,TRUE,"29-Jun-12_LATE_2_2"
1716,"29-Jun-12_LATE_2",2012-06-29,181,"Lapland Longspur","LALO","passerine",1,15:56:00,78,2,156,21.95,"","singing","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,2,15:31:00,16:49:00,30,TRUE,"29-Jun-12_LATE_2_2"
1717,"29-Jun-12_LATE_2",2012-06-29,181,"Lapland Longspur","LALO","passerine",2,15:57:00,78,2,156,21.95,"","flying","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,2,15:31:00,16:49:00,31,TRUE,"29-Jun-12_LATE_2_2"
1718,"29-Jun-12_LATE_2",2012-06-29,181,"Semipalmated Sandpiper","SESA","shorebird",2,15:57:00,78,2,156,21.95,"","singing","singing, flying","Edward McLeod, Samuel McLeod","shorebird","29-Jun-12","LATE",2012,6,29,2,2,15:31:00,16:49:00,32,TRUE,"29-Jun-12_LATE_2_2"
1719,"29-Jun-12_LATE_2",2012-06-29,181,"American Pipit","AMPI","passerine",1,15:59:00,78,2,156,21.95,"","flying","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,2,15:31:00,16:49:00,33,TRUE,"29-Jun-12_LATE_2_2"
1720,"29-Jun-12_LATE_2",2012-06-29,181,"Lapland Longspur","LALO","passerine",2,16:00:00,78,2,156,21.95,"","singing, displaying","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,2,15:31:00,16:49:00,34,TRUE,"29-Jun-12_LATE_2_2"
1721,"29-Jun-12_LATE_2",2012-06-29,181,"Savannah Sparrow","SAVS","passerine",2,16:01:00,78,2,156,21.95,"","singing, displaying, flying","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,2,15:31:00,16:49:00,35,TRUE,"29-Jun-12_LATE_2_2"
1722,"29-Jun-12_LATE_2",2012-06-29,181,"Glaucous Gull","GLGU","waterbird",1,16:02:00,78,2,156,21.95,"","flying","","Edward McLeod, Samuel McLeod","gull","29-Jun-12","LATE",2012,6,29,2,2,15:31:00,16:49:00,36,TRUE,"29-Jun-12_LATE_2_2"
1723,"29-Jun-12_LATE_2",2012-06-29,181,"Lapland Longspur","LALO","passerine",1,16:03:00,78,2,156,21.95,"","flying","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,2,15:31:00,16:49:00,37,TRUE,"29-Jun-12_LATE_2_2"
1724,"29-Jun-12_LATE_2",2012-06-29,181,"Savannah Sparrow","SAVS","passerine",1,16:04:00,78,2,156,21.95,"","singing","singing, flying","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,2,15:31:00,16:49:00,38,TRUE,"29-Jun-12_LATE_2_2"
1725,"29-Jun-12_LATE_2",2012-06-29,181,"Savannah Sparrow","SAVS","passerine",1,16:06:00,78,2,156,21.95,"","flying","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,2,15:31:00,16:49:00,39,TRUE,"29-Jun-12_LATE_2_2"
1726,"29-Jun-12_LATE_2",2012-06-29,181,"Savannah Sparrow","SAVS","passerine",4,16:08:00,78,2,156,21.95,"","singing","singing, flying","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,2,15:31:00,16:49:00,40,TRUE,"29-Jun-12_LATE_2_2"
1727,"29-Jun-12_LATE_2",2012-06-29,181,"redpoll sp.","REDP","passerine",1,16:09:00,78,2,156,21.95,"","singing","singing, flying","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,2,15:31:00,16:49:00,41,TRUE,"29-Jun-12_LATE_2_2"
1728,"29-Jun-12_LATE_2",2012-06-29,181,"White-crowned Sparrow","WCSP","passerine",1,16:10:00,78,2,156,21.95,"","singing","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,3,15:31:00,16:49:00,42,TRUE,"29-Jun-12_LATE_2_3"
1729,"29-Jun-12_LATE_2",2012-06-29,181,"Savannah Sparrow","SAVS","passerine",1,16:12:00,78,2,156,21.95,"","feeding","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,3,15:31:00,16:49:00,43,TRUE,"29-Jun-12_LATE_2_3"
1730,"29-Jun-12_LATE_2",2012-06-29,181,"Savannah Sparrow","SAVS","passerine",2,16:14:00,78,2,156,21.95,"","singing","singing, flying","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,3,15:31:00,16:49:00,44,TRUE,"29-Jun-12_LATE_2_3"
1731,"29-Jun-12_LATE_2",2012-06-29,181,"redpoll sp.","REDP","passerine",2,16:15:00,78,2,156,21.95,"","flying","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,3,15:31:00,16:49:00,45,TRUE,"29-Jun-12_LATE_2_3"
1732,"29-Jun-12_LATE_2",2012-06-29,181,"Savannah Sparrow","SAVS","passerine",1,16:21:00,78,2,156,21.95,"","flying","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,3,15:31:00,16:49:00,46,TRUE,"29-Jun-12_LATE_2_3"
1733,"29-Jun-12_LATE_2",2012-06-29,181,"redpoll sp.","REDP","passerine",1,16:22:00,78,2,156,21.95,"","singing","singing, flying","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,3,15:31:00,16:49:00,47,TRUE,"29-Jun-12_LATE_2_3"
1734,"29-Jun-12_LATE_2",2012-06-29,181,"Semipalmated Sandpiper","SESA","shorebird",1,16:24:00,78,2,156,21.95,"","flying","","Edward McLeod, Samuel McLeod","shorebird","29-Jun-12","LATE",2012,6,29,2,3,15:31:00,16:49:00,48,TRUE,"29-Jun-12_LATE_2_3"
1735,"29-Jun-12_LATE_2",2012-06-29,181,"Baird's Sandpiper","BASA","shorebird",1,16:25:00,78,2,156,21.95,"","feeding","","Edward McLeod, Samuel McLeod","shorebird","29-Jun-12","LATE",2012,6,29,2,3,15:31:00,16:49:00,49,TRUE,"29-Jun-12_LATE_2_3"
1736,"29-Jun-12_LATE_2",2012-06-29,181,"Lapland Longspur","LALO","passerine",1,16:26:00,78,2,156,21.95,"","flying","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,3,15:31:00,16:49:00,50,TRUE,"29-Jun-12_LATE_2_3"
1737,"29-Jun-12_LATE_2",2012-06-29,181,"redpoll sp.","REDP","passerine",1,16:29:00,78,2,156,21.95,"","flying","","Edward McLeod, Samuel McLeod","passerine","29-Jun-12","LATE",2012,6,29,2,3,15:31:00,16:49:00,51,TRUE,"29-Jun-12_LATE_2_3"
1738,"29-Jun-12_LATE_2",2012-06-29,181,"Semipalmated Sandpiper","SESA","shorebird",1,16:29:00,78,2,156,21.95,"","flying","","Edward McLeod, Samuel McLeod","shorebird","29-Jun-12","LATE",2012,6,29,2,3,15:31:00,16:49:00,52,TRUE,"29-Jun-12_LATE_2_3"
